identifier,file,REMOTE_NAME,title,date,mediatype,collection
mlj_1932_1,"5WWJ-MMW1-JT99-221W-00000-00","MLJ 1932 1 5.pdf","Malayan Law Journal, 1932, Volume 1",[1932],texts,malayan-law-journal
,"5WTK-9F11-F2MB-S17S-00000-00","MLJ 1935 1 118.pdf"
,"5WTK-9F11-F2MB-S015-00000-00","MLJ 1935 1 119.pdf"
,"5WTK-9F01-F2MB-S538-00000-00","MLJ 1935 1 120.pdf"
,"5WTK-9F11-F2MB-S1GC-00000-00","MLJ 1935 1 123.pdf"
,"5WTK-9F11-F2MB-S11Y-00000-00","MLJ 1935 1 132.pdf"
,"5WTK-9F11-F2MB-S011-00000-00","MLJ 1935 1 135.pdf"
,"5WTK-9F11-F2MB-S0X7-00000-00","MLJ 1935 1 137.pdf"
,"5WTK-9F11-F2MB-S0T4-00000-00","MLJ 1935 1 139.pdf"
,"5WTK-9F11-F2MB-S15K-00000-00","MLJ 1935 1 142.pdf"
,"5WTK-9F11-F2MB-S013-00000-00","MLJ 1935 1 143.pdf"
,"5WTK-9F11-F2MB-S066-00000-00","MLJ 1935 1 145.pdf"
,"5WTK-9F11-F2MB-S0X5-00000-00","MLJ 1935 1 146.pdf"
,"5WTK-9F01-F2MB-S50M-00000-00","MLJ 1935 1 147.pdf"
,"5WTK-9F11-F2MB-S129-00000-00","MLJ 1935 1 148.pdf"
,"5WTK-9F11-F2MB-S1DH-00000-00","MLJ 1935 1 151.pdf"
,"5WTK-9F11-F2MB-S1MP-00000-00","MLJ 1935 1 153.pdf"
,"5WTK-9F11-F2MB-S0JX-00000-00","MLJ 1935 1 157.pdf"
,"5WTK-9F01-F2MB-S4MV-00000-00","MLJ 1935 1 158.pdf"
,"5WTK-9F11-F2MB-S0PG-00000-00","MLJ 1935 1 159.pdf"
,"5WTK-9F11-F2MB-S113-00000-00","MLJ 1935 1 160.pdf"
,"5WTK-9F01-F2MB-S4S1-00000-00","MLJ 1935 1 167.pdf"
,"5WTK-9F11-F2MB-S089-00000-00","MLJ 1935 1 169.pdf"
,"5WTK-9F11-F2MB-S1MT-00000-00","MLJ 1935 1 170.pdf"
,"5WTK-9F11-F2MB-S11T-00000-00","MLJ 1935 1 175.pdf"
,"5WTK-9F11-F2MB-S0WC-00000-00","MLJ 1935 1 193.pdf"
,"5WTK-9F11-F2MB-S19X-00000-00","MLJ 1935 1 196.pdf"
,"5WTK-9F01-F2MB-S4RK-00000-00","MLJ 1935 1 201.pdf"
,"5WWJ-MMW1-JT99-223J-00000-00","MLJ 1935 1 202.pdf"
,"5WTK-9F01-F2MB-S55S-00000-00","MLJ 1935 1 207.pdf"
,"5WTK-9F11-F2MB-S181-00000-00","MLJ 1935 1 214.pdf"
,"5WTK-9F11-F2MB-S03N-00000-00","MLJ 1935 1 217.pdf"
,"5WTK-9F01-F2MB-S4N5-00000-00","MLJ 1935 1 237.pdf"
,"5WTK-9F01-F2MB-S4TY-00000-00","MLJ 1935 1 239.pdf"
,"5WTK-9F11-F2MB-S08P-00000-00","MLJ 1935 1 243.pdf"
,"5WTK-9F01-F2MB-S4RJ-00000-00","MLJ 1935 1 244.pdf"
,"5WTK-9F11-F2MB-S0TD-00000-00","MLJ 1935 1 245.pdf"
